FID,the_geom,ID_order,ID,today,deviceid,simserial,coordinate,Y_coordina,X_coordina,_coordinat,_coordin_1,tree_speci,other,tree_healt,threat,threat_ele,threat_roa,threat_bui,threat_wat,threat_peo,other_thre,other_001,tree_site,tree_base,_submissio,_index,functional,function_1,function_2,other_002,distance_c,angle_bott,angle_top,circumfere,diameter,comment_st,stem_tree_,_id,small_big
dar_es_salaam_trees.473,POINT (39.26404333 -6.774196667),473,1326,3/13/2020,3.59E+19,8.93E+22,-6.7741966666666675 39.26404333333333 14.9 5.0,-6.77419667,39.26404333,14.9,5,acacia,,healthy,people,0,0,0,0,1,0,,public_property,Open soil,2020-03-13T10:57:30,117,human,0,1,,,,,75,23.89,No,0,2128,big
dar_es_salaam_trees.474,POINT (39.26395667 -6.77442),474,1327,3/13/2020,3.53E+19,8.93E+23,-6.774419999999999 39.263956666666665 14.7 4.5,-6.77442,39.26395667,14.7,4.5,other,,slightly_damaged / sick,people,0,0,0,0,1,0,,public_property,Open soil,2020-03-13T10:23:08,21,human,0,1,,,,,76,24.2,No,0,2079,big
dar_es_salaam_trees.475,POINT (39.26167333 -6.772466667),475,1328,3/11/2020,3.59E+19,8.93E+22,-6.772466666666666 39.261673333333334 -9.3 5.0,-6.77246667,39.26167333,-9.3,5,other,,healthy,people,0,0,0,0,1,0,,public_property,Open soil,2020-03-11T10:48:45,33,human,0,1,,,,,83,26.43,No,0,1782,big
dar_es_salaam_trees.476,POINT (39.26139333 -6.770243333),476,1329,3/12/2020,3.59E+19,8.93E+22,-6.770243333333333 39.26139333333333 13.8 5.0,-6.77024333,39.26139333,13.8,5,palm,,healthy,people,0,0,0,0,1,0,,public_property,Open soil,2020-03-12T09:38:23,24,human,0,1,,,,,140,44.59,No,0,1927,big
dar_es_salaam_trees.477,POINT (39.26149333 -6.7701),477,1330,3/12/2020,3.59E+19,8.93E+22,-6.7701 39.261493333333334 13.4 4.2,-6.7701,39.26149333,13.4,4.2,palm,,healthy,people,0,0,0,0,1,0,,public_property,Open soil,2020-03-12T09:38:30,25,human,0,1,,,,,105,33.44,No,0,1928,big
dar_es_salaam_trees.478,POINT (39.25826653 -6.77094832),478,1331,3/11/2020,3.54E+19,8925504410914534724f,-6.77094832 39.25826653 -32.0 7.0,-6.77094832,39.25826653,-32,7,ashok,,healthy,road,0,1,0,0,0,0,,public_property,Open soil,2020-03-12T06:20:09,106,human,0,1,,,,,56,17.83,No,0,1891,big
dar_es_salaam_trees.479,POINT (39.26243833 -6.775345),479,1332,3/10/2020,3.59E+19,8.93E+22,-6.775345000000001 39.26243833333333 10.1 4.8,-6.775345,39.26243833,10.1,4.8,neem,,healthy,road,0,1,0,0,0,0,,public_property,Open soil,2020-03-10T12:00:29,59,human,0,1,,,,,130,41.4,No,0,1645,big
dar_es_salaam_trees.480,POINT (39.26071833 -6.776913333),480,1333,3/10/2020,3.59E+19,8.93E+22,-6.776913333333333 39.26071833333333 -1.6 5.0,-6.77691333,39.26071833,-1.6,5,neem,,healthy,road,0,1,0,0,0,0,,public_property,Open soil,2020-03-10T12:09:56,79,human,0,1,,,,,93,29.62,No,0,1673,big
dar_es_salaam_trees.481,POINT (39.25791393 -6.77108034),481,1334,3/11/2020,3.54E+19,8925504410914534724f,-6.77108034 39.25791393 -39.0 8.0,-6.77108034,39.25791393,-39,8,palm,,healthy,road,0,1,0,0,0,0,,public_property,Open soil,2020-03-12T06:09:55,98,human,0,1,,,,,180,57.32,No,0,1883,big
dar_es_salaam_trees.482,POINT (39.263245 -6.769718333),482,1335,3/12/2020,3.59E+19,8.93E+22,-6.769718333333333 39.263245 7.8 4.9,-6.76971833,39.263245,7.8,4.9,ashok,,healthy,road building/structures,0,1,1,0,0,0,,public_property,Open soil,2020-03-12T09:39:28,31,human,0,1,,,,,56,17.83,No,0,1938,big
dar_es_salaam_trees.483,POINT (39.25536833 -6.776486667),483,1336,3/12/2020,3.58E+19,8.93E+22,-6.776486666666667 39.25536833333333 -16.4 4.2,-6.77648667,39.25536833,-16.4,4.2,other,,healthy,road building/structures,0,1,1,0,0,0,,public_property,Open soil,2020-03-12T10:09:58,70,human,0,1,,,,,100,31.85,No,0,1988,big
dar_es_salaam_trees.484,POINT (39.26382167 -6.776923333),484,1337,3/13/2020,3.59E+19,8.93E+22,-6.776923333333333 39.263821666666665 46.2 5.0,-6.77692333,39.26382167,46.2,5,other,,healthy,road electricity/wires,1,1,0,0,0,0,,public_property,adjacent to a hard surface,2020-03-13T10:46:47,49,human,0,1,,,,,220,70.06,No,0,2118,big
dar_es_salaam_trees.485,POINT (39.26443167 -6.77577),485,1338,3/13/2020,3.59E+19,8.93E+22,-6.77577 39.26443166666666 46.2 5.0,-6.77577,39.26443167,46.2,5,palm,,healthy,road electricity/wires building/structures,1,1,1,0,0,0,,public_property,Open soil,2020-03-13T10:46:33,47,human,0,1,,,,,124,39.49,No,0,2116,big
dar_es_salaam_trees.486,POINT (39.263955 -6.775406667),486,1339,3/13/2020,3.59E+19,8.93E+22,-6.775406666666667 39.263955 42.1 5.0,-6.77540667,39.263955,42.1,5,palm,,healthy,road electricity/wires building/structures,1,1,1,0,0,0,,public_property,Open soil,2020-03-13T10:46:40,48,human,0,1,,,,,160,50.96,No,0,2117,big
dar_es_salaam_trees.487,POINT (39.26319 -6.769706667),487,1340,3/12/2020,3.59E+19,8.93E+22,-6.769706666666667 39.26319 9.3 3.5,-6.76970667,39.26319,9.3,3.5,other,,healthy,water/sewage,0,0,0,1,0,0,,public_property,adjacent to a hard surface,2020-03-12T09:39:36,32,human,0,1,,,,,62,19.75,No,0,1939,big
dar_es_salaam_trees.488,POINT (39.263 -6.769768333),488,1341,3/12/2020,3.59E+19,8.93E+22,-6.769768333333333 39.263000000000005 9.5 5.0,-6.76976833,39.263,9.5,5,other,,healthy,water/sewage building/structures road electricity/wires,1,1,1,1,0,0,,public_property,adjacent to a hard surface,2020-03-12T09:39:42,33,human,0,1,,,,,60,19.11,No,0,1940,big
dar_es_salaam_trees.489,POINT (39.26285667 -6.7698),489,1342,3/12/2020,3.59E+19,8.93E+22,-6.7698 39.26285666666667 9.9 5.0,-6.7698,39.26285667,9.9,5,other,,healthy,water/sewage road,0,1,0,1,0,0,,public_property,Open soil,2020-03-12T09:39:51,34,human,0,1,,,,,70,22.29,No,0,1941,big
dar_es_salaam_trees.490,POINT (39.26233 -6.775451667),490,1343,3/10/2020,3.59E+19,8.93E+22,-6.775451666666667 39.26233 12.1 4.9,-6.77545167,39.26233,12.1,4.9,ashok,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-10T12:01:19,60,human,0,1,,,,,70,22.29,No,0,1646,big
dar_es_salaam_trees.491,POINT (39.25409333 -6.777256667),491,1344,3/12/2020,3.54E+19,8.93E+22,-6.777256666666666 39.25409333333334 10.3 4.8,-6.77725667,39.25409333,10.3,4.8,ashok,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-12T09:44:01,48,human,0,1,,,,,47,14.97,No,0,1956,big
dar_es_salaam_trees.492,POINT (39.26396333 -6.774695),492,1345,3/13/2020,3.53E+19,8.93E+23,-6.774695000000001 39.26396333333333 14.8 4.2,-6.774695,39.26396333,14.8,4.2,ashok,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-13T10:23:34,24,human,0,1,,,,,51,16.24,No,0,2082,big
dar_es_salaam_trees.493,POINT (39.26388333 -6.774498333),493,1346,3/13/2020,3.53E+19,8.93E+23,-6.774498333333334 39.26388333333333 14.8 3.9,-6.77449833,39.26388333,14.8,3.9,ashok,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-13T10:24:16,28,human,0,1,,,,,50,15.92,No,0,2086,big
dar_es_salaam_trees.494,POINT (39.26394 -6.775513333),494,1347,3/13/2020,3.53E+19,8.93E+23,-6.7755133333333335 39.263940000000005 14.8 4.4,-6.77551333,39.26394,14.8,4.4,ashok,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-13T10:24:25,29,human,0,1,,,,,58,18.47,No,0,2087,big
dar_es_salaam_trees.495,POINT (39.263815 -6.775235),495,1348,3/13/2020,3.53E+19,8.93E+23,-6.7752349999999995 39.263815 13.7 4.3,-6.775235,39.263815,13.7,4.3,ashok,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-13T10:24:34,30,human,0,1,,,,,53,16.88,No,0,2088,big
dar_es_salaam_trees.496,POINT (39.25263167 -6.77693),496,1349,3/11/2020,3.54E+19,8.93E+22,-6.77693 39.252631666666666 52.6 4.8,-6.77693,39.25263167,52.6,4.8,ashok,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-11T11:54:57,74,human,0,1,,,,,90,28.66,No,0,1854,big
dar_es_salaam_trees.497,POINT (39.25793175 -6.77115845),497,1350,3/11/2020,3.54E+19,8925504410914534724f,-6.77115845 39.25793175 -52.0 7.0,-6.77115845,39.25793175,-52,7,ashok,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-12T06:09:40,97,human,0,1,,,,,120,38.22,No,0,1882,big
dar_es_salaam_trees.498,POINT (39.2544174 -6.77405679),498,1351,3/10/2020,3.54E+19,8925504410914534724f,-6.77405679 39.2544174 -26.0 6.0,-6.77405679,39.2544174,-26,6,neem,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-10T14:11:44,112,human,0,1,,,,,130,41.4,No,0,1708,big
dar_es_salaam_trees.499,POINT (39.2544356 -6.77406098),499,1352,3/10/2020,3.54E+19,8925504410914534724f,-6.77406098 39.2544356 -18.0 6.0,-6.77406098,39.2544356,-18,6,neem,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-10T14:12:32,113,human,0,1,,,,,190,60.51,No,0,1709,big
dar_es_salaam_trees.500,POINT (39.25612833 -6.77649),500,1353,3/10/2020,3.54E+19,8.93E+22,-6.776489999999999 39.25612833333333 10.2 4.7,-6.77649,39.25612833,10.2,4.7,other,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-10T11:47:09,33,human,0,1,,,,,81,25.8,No,0,1614,big
dar_es_salaam_trees.501,POINT (39.26248833 -6.777455),501,1354,3/10/2020,3.59E+19,8.93E+22,-6.777455 39.26248833333333 32.3 4.9,-6.777455,39.26248833,32.3,4.9,other,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-10T12:07:45,72,human,0,1,,,,,28,8.92,No,0,1664,big
dar_es_salaam_trees.502,POINT (39.25293987 -6.77581187),502,1355,3/10/2020,3.54E+19,8925504410914534724f,-6.77581187 39.25293987 -19.0 6.0,-6.77581187,39.25293987,-19,6,other,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-10T13:23:14,104,human,0,1,,,,,102,32.48,No,0,1700,big
dar_es_salaam_trees.503,POINT (39.25391 -6.777336667),503,1356,3/12/2020,3.54E+19,8.93E+22,-6.777336666666668 39.25391 10.3 5.0,-6.77733667,39.25391,10.3,5,other,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-12T10:33:56,78,human,0,1,,,,,46,14.65,No,0,2008,big
dar_es_salaam_trees.504,POINT (39.25399311 -6.77190098),504,1357,3/12/2020,3.54E+19,8925504410914534724f,-6.77190098 39.25399311 -9.0 5.0,-6.77190098,39.25399311,-9,5,other,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-13T10:28:04,106,human,0,1,,,,,152,48.41,No,0,2096,big
dar_es_salaam_trees.505,POINT (39.25362451 -6.77098237),505,1358,3/12/2020,3.54E+19,8925504410914534724f,-6.77098237 39.25362451 -45.0 5.0,-6.77098237,39.25362451,-45,5,other,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-13T10:36:26,108,human,0,1,,,,,119,37.9,No,0,2098,big
dar_es_salaam_trees.506,POINT (39.25367832 -6.77091895),506,1359,3/12/2020,3.54E+19,8925504410914534724f,-6.77091895 39.25367832 -27.0 5.0,-6.77091895,39.25367832,-27,5,other,,slightly_damaged / sick,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-13T10:54:12,113,human,0,1,,,,,100,31.85,No,0,2124,big
dar_es_salaam_trees.507,POINT (39.2536307 -6.77088225),507,1360,3/12/2020,3.54E+19,8925504410914534724f,-6.77088225 39.2536307 -33.0 5.0,-6.77088225,39.2536307,-33,5,other,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-13T10:55:03,114,human,0,1,,,,,120,38.22,No,0,2125,big
dar_es_salaam_trees.508,POINT (39.263965 -6.774793333),508,1361,3/13/2020,3.53E+19,8.93E+23,-6.774793333333334 39.263965 14.8 4.1,-6.77479333,39.263965,14.8,4.1,other,,slightly_damaged / sick,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-13T10:23:52,26,human,0,1,,,,,131,41.72,No,0,2084,big
dar_es_salaam_trees.509,POINT (39.2555832 -6.77121761),509,1362,3/11/2020,3.54E+19,8925504410914534724f,-6.77121761 39.2555832 9.0 5.0,-6.77121761,39.2555832,9,5,other,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-12T06:02:07,79,human,0,1,,,,,70,22.29,No,0,1860,big
dar_es_salaam_trees.510,POINT (39.25519114 -6.77066292),510,1363,3/11/2020,3.54E+19,8925504410914534724f,-6.77066292 39.25519114 -43.0 6.0,-6.77066292,39.25519114,-43,6,other,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-12T06:05:11,86,human,0,1,,,,,86,27.39,No,0,1870,big
dar_es_salaam_trees.511,POINT (39.25514383 -6.77064478),511,1364,3/11/2020,3.54E+19,8925504410914534724f,-6.77064478 39.25514383 -35.0 5.0,-6.77064478,39.25514383,-35,5,other,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-12T06:05:39,87,human,0,1,,,,,50,15.92,No,0,1871,big
dar_es_salaam_trees.512,POINT (39.25496291 -6.77029772),512,1365,3/11/2020,3.54E+19,8925504410914534724f,-6.77029772 39.25496291 -28.0 5.0,-6.77029772,39.25496291,-28,5,other,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-12T06:07:25,89,human,0,1,,,,,42,13.38,No,0,1873,big
dar_es_salaam_trees.513,POINT (39.2551314 -6.77026936),513,1366,3/11/2020,3.54E+19,8925504410914534724f,-6.77026936 39.2551314 -41.0 5.0,-6.77026936,39.2551314,-41,5,other,,healthy,NULL,0,0,0,0,0,0,,public_property,restricted/incased,2020-03-12T06:07:41,90,human,0,1,,,,,43,13.69,No,0,1874,big
dar_es_salaam_trees.514,POINT (39.25675105 -6.77186539),514,1367,3/11/2020,3.54E+19,8925504410914534724f,-6.77186539 39.25675105 1.0 6.0,-6.77186539,39.25675105,1,6,other,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-12T06:09:15,95,human,0,1,,,,,62,19.75,No,0,1880,big
dar_es_salaam_trees.515,POINT (39.25969833 -6.775921667),515,1368,3/10/2020,3.58E+19,8.93E+22,-6.775921666666666 39.25969833333333 5.5 3.6,-6.77592167,39.25969833,5.5,3.6,palm,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-10T11:19:34,7,human,0,1,,,,,150,47.77,No,0,1587,big
dar_es_salaam_trees.516,POINT (39.2529012 -6.77602598),516,1369,3/10/2020,3.54E+19,8925504410914534724f,-6.77602598 39.2529012 -23.0 9.0,-6.77602598,39.2529012,-23,9,palm,,healthy,NULL,0,0,0,0,0,0,,public_property,restricted/incased,2020-03-10T13:20:53,102,human,0,1,,,,,160,50.96,No,0,1698,big
dar_es_salaam_trees.517,POINT (39.25405167 -6.777723333),517,1370,3/12/2020,3.54E+19,8.93E+22,-6.777723333333334 39.25405166666667 37.6 4.9,-6.77772333,39.25405167,37.6,4.9,palm,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-12T10:35:17,81,human,0,1,,,,,160,50.96,No,0,2011,big
dar_es_salaam_trees.518,POINT (39.25873341 -6.77191051),518,1371,3/12/2020,3.54E+19,8925504410914534724f,-6.77191051 39.25873341 -7.0 9.0,-6.77191051,39.25873341,-7,9,palm,,healthy,NULL,0,0,0,0,0,0,,public_property,restricted/incased,2020-03-13T05:48:18,84,human,0,1,,,,,80,25.48,No,0,2020,big
dar_es_salaam_trees.519,POINT (39.25386058 -6.7710082),519,1372,3/12/2020,3.54E+19,8925504410914534724f,-6.7710082 39.25386058 -43.0 6.0,-6.7710082,39.25386058,-43,6,palm,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-13T10:56:45,116,human,0,1,,,,,156,49.68,No,0,2127,big
dar_es_salaam_trees.520,POINT (39.25631 -6.777408333),520,1373,3/13/2020,3.54E+19,8.93E+22,-6.777408333333334 39.25631 23.6 5.0,-6.77740833,39.25631,23.6,5,palm,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-13T09:53:09,6,human,0,1,,,,,122,38.85,No,0,2053,big
dar_es_salaam_trees.521,POINT (39.25632167 -6.777436667),521,1374,3/13/2020,3.54E+19,8.93E+22,-6.7774366666666666 39.256321666666665 23.6 4.7,-6.77743667,39.25632167,23.6,4.7,palm,,healthy,NULL,0,0,0,0,0,0,,public_property,Open soil,2020-03-13T09:53:16,7,human,0,1,,,,,132,42.04,No,0,2054,big
dar_es_salaam_trees.522,POINT (39.25898056 -6.77031194),522,1375,3/12/2020,3.54E+19,8925504410914534724f,-6.77031194 39.25898056 -16.0 8.0,-6.77031194,39.25898056,-16,8,other,,healthy,electricity/wires,1,0,0,0,0,0,,,Open soil,2020-03-13T10:19:55,104,human,0,1,,,,,40,12.74,No,0,2073,big
dar_es_salaam_trees.523,POINT (39.260805 -6.776755),523,1376,3/11/2020,3.59E+19,8.93E+22,-6.776755000000001 39.260805 15.6 5.0,-6.776755,39.260805,15.6,5,other,,healthy,electricity/wires building/structures road,1,1,1,0,0,0,,,,2020-03-11T10:31:58,23,,,,,,,,98,31.21,No,0,1765,big
dar_es_salaam_trees.524,POINT (39.25538625 -6.77115812),524,1377,3/11/2020,3.54E+19,8925504410914534724f,-6.77115812 39.25538625 -35.0 8.0,-6.77115812,39.25538625,-35,8,other,,healthy,road,0,1,0,0,0,0,,,Open soil,2020-03-12T06:02:52,81,human,0,1,,,,,90,28.66,No,0,1862,big
dar_es_salaam_trees.525,POINT (39.25521972 -6.77022263),525,1378,3/11/2020,3.54E+19,8925504410914534724f,-6.77022263 39.25521972 -35.0 4.0,-6.77022263,39.25521972,-35,4,other,,,road,0,1,0,0,0,0,,,restricted/incased,2020-03-12T06:08:11,92,human,0,1,,,,,39,12.42,No,0,1877,big
dar_es_salaam_trees.526,POINT (39.25519898 -6.77024285),526,1379,3/11/2020,3.54E+19,8925504410914534724f,-6.77024285 39.25519898 -34.0 7.0,-6.77024285,39.25519898,-34,7,other,,healthy,road electricity/wires,1,1,0,0,0,0,,,Open soil,2020-03-12T06:07:57,91,human,0,1,,,,,40,12.74,No,0,1876,big
dar_es_salaam_trees.527,POINT (39.26086167 -6.777408333),527,1380,3/10/2020,3.59E+19,8.93E+22,-6.777408333333334 39.26086166666666 -0.1 5.0,-6.77740833,39.26086167,-0.1,5,other,,,NULL,0,0,0,0,0,0,,,,2020-03-10T12:08:51,75,,,,,,,,68,21.66,No,0,1669,big
dar_es_salaam_trees.528,POINT (39.25339717 -6.77540273),528,1381,3/10/2020,3.54E+19,8925504410914534724f,-6.77540273 39.25339717 -31.0 5.0,-6.77540273,39.25339717,-31,5,other,,healthy,NULL,0,0,0,0,0,0,,,Open soil,2020-03-10T13:03:16,96,,,,,,,,41,13.06,No,0,1692,big
dar_es_salaam_trees.529,POINT (39.25381477 -6.77116233),529,1382,3/12/2020,3.54E+19,8925504410914534724f,-6.77116233 39.25381477 -19.0 10.0,-6.77116233,39.25381477,-19,10,other,,healthy,NULL,0,0,0,0,0,0,,,Open soil,2020-03-13T07:07:42,97,human,0,1,,,,,52,16.56,No,0,2035,big
dar_es_salaam_trees.530,POINT (39.25206974 -6.77636612),530,1383,3/11/2020,00:AE:FA:D7:B3:FF,,-6.77636612 39.25206974 -7.0 13.0,-6.77636612,39.25206974,-7,13,other,,healthy,NULL,0,0,0,0,0,0,,,Open soil,2020-03-11T12:03:14,75,human,0,1,,,,,110,35.03,No,0,1856,big
dar_es_salaam_trees.531,POINT (39.25676983 -6.77182022),531,1384,3/11/2020,3.54E+19,8925504410914534724f,-6.77182022 39.25676983 -3.0 5.0,-6.77182022,39.25676983,-3,5,other,,healthy,NULL,0,0,0,0,0,0,,,Open soil,2020-03-12T06:09:29,96,human,0,1,,,,,56,17.83,No,0,1881,big
dar_es_salaam_trees.532,POINT (39.25844179 -6.77141327),532,1385,3/12/2020,3.54E+19,8925504410914534724f,-6.77141327 39.25844179 -15.0 10.0,-6.77141327,39.25844179,-15,10,palm,,healthy,NULL,0,0,0,0,0,0,,,restricted/incased,2020-03-13T06:27:35,92,human,0,1,,,,,73,23.25,No,0,2029,big
dar_es_salaam_trees.533,POINT (39.25756667 -6.776221667),533,1386,3/11/2020,3.58E+19,8.93E+22,-6.776221666666667 39.25756666666667 28.3 2.8,-6.77622167,39.25756667,28.3,2.8,other,,healthy,building/structures,0,0,1,0,0,0,,private_property,restricted/incased,2020-03-11T09:31:42,22,human,0,1,,,,,120,38.22,Yes ..with 2 fork,2,1764,big
dar_es_salaam_trees.534,POINT (39.25673167 -6.776415),534,1387,3/11/2020,3.58E+19,8.93E+22,-6.776414999999999 39.25673166666666 18.9 3.8,-6.776415,39.25673167,18.9,3.8,other,,healthy,electricity/wires building/structures,1,0,1,0,0,0,,public_property,Open soil,2020-03-11T09:31:14,20,human,0,1,,,,,120,38.22,Yes ..with 2 fork,2,1762,big
dar_es_salaam_trees.535,POINT (39.25691833 -6.776278333),535,1388,3/11/2020,3.58E+19,8.93E+22,-6.776278333333333 39.25691833333334 7.8 4.9,-6.77627833,39.25691833,7.8,4.9,other,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-11T09:31:03,19,human,0,1,,,,,100,31.85,Yes .with 2 fork,2,1761,big
dar_es_salaam_trees.536,POINT (39.256725 -6.776345),536,1389,3/11/2020,3.58E+19,8.93E+22,-6.776344999999999 39.256724999999996 8.1 4.3,-6.776345,39.256725,8.1,4.3,other,,healthy,electricity/wires building/structures,1,0,1,0,0,0,,public_property,Open soil,2020-03-11T09:30:51,18,human,0,1,,,,,100,31.85,Yes .with 2 fork,2,1760,big
dar_es_salaam_trees.537,POINT (39.25707167 -6.77502),537,1390,3/11/2020,3.58E+19,8.93E+22,-6.7750200000000005 39.25707166666667 21.8 4.6,-6.77502,39.25707167,21.8,4.6,other,,healthy,building/structures electricity/wires,1,0,1,0,0,0,,public_property,Open soil,2020-03-11T09:29:42,12,human,0,1,,,,,70,22.29,Yes .wthi 2 fork,2,1753,big
dar_es_salaam_trees.538,POINT (39.259605 -6.773496667),538,1391,3/10/2020,3.59E+19,8.93E+22,-6.7734966666666665 39.259605 5.4 7.5,-6.77349667,39.259605,5.4,7.5,neem,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-10T11:36:59,15,human,0,1,,,,,380,121.02,yes with 2 fork,2,1595,big
dar_es_salaam_trees.539,POINT (39.25718833 -6.774911667),539,1392,3/11/2020,3.58E+19,8.93E+22,-6.774911666666666 39.25718833333334 21.2 5.0,-6.77491167,39.25718833,21.2,5,neem,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-11T09:29:26,11,human,0,1,,,,,80,25.48,Yes with 2 fork,2,1752,big
dar_es_salaam_trees.540,POINT (39.257905 -6.774283333),540,1393,3/11/2020,3.58E+19,8.93E+22,-6.774283333333333 39.257905 1.9 4.9,-6.77428333,39.257905,1.9,4.9,other,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-11T09:28:08,6,human,0,1,,,,,128,40.76,Yes with 2 fork,2,1747,big
dar_es_salaam_trees.541,POINT (39.25785167 -6.7743),541,1394,3/11/2020,3.58E+19,8.93E+22,-6.774299999999999 39.25785166666667 11.2 3.9,-6.7743,39.25785167,11.2,3.9,other,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-11T09:28:26,7,human,0,1,,,,,100,31.85,Yes with 2 fork,2,1748,big
dar_es_salaam_trees.542,POINT (39.257815 -6.77434),542,1395,3/11/2020,3.58E+19,8.93E+22,-6.7743400000000005 39.257815 11.2 4.8,-6.77434,39.257815,11.2,4.8,other,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-11T09:28:44,8,human,0,1,,,,,100,31.85,Yes with 2 fork,2,1749,big
dar_es_salaam_trees.543,POINT (39.25728333 -6.774775),543,1396,3/11/2020,3.58E+19,8.93E+22,-6.774775 39.25728333333333 17.4 4.0,-6.774775,39.25728333,17.4,4,other,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-11T09:29:10,10,human,0,1,,,,,90,28.66,Yes with 2 fork,2,1751,big
dar_es_salaam_trees.544,POINT (39.25700167 -6.77623),544,1397,3/11/2020,3.58E+19,8.93E+22,-6.77623 39.25700166666666 19.5 4.7,-6.77623,39.25700167,19.5,4.7,palm,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-11T09:31:27,21,human,0,1,,,,,120,38.22,Yes with 2 fork,2,1763,big
dar_es_salaam_trees.545,POINT (39.25967333 -6.775001667),545,1398,3/10/2020,3.59E+19,8.93E+22,-6.775001666666666 39.25967333333333 19.8 7.6,-6.77500167,39.25967333,19.8,7.6,other,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-10T11:37:24,18,human,0,1,,,,,160,50.96,yes with 3 fork,3,1598,big
dar_es_salaam_trees.546,POINT (39.25953167 -6.775926667),546,1399,3/10/2020,3.59E+19,8.93E+22,-6.775926666666667 39.25953166666667 22.3 7.5,-6.77592667,39.25953167,22.3,7.5,other,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-10T11:37:47,20,human,0,1,,,,,160,50.96,yes with 3 fork,3,1600,big
dar_es_salaam_trees.547,POINT (39.25639 -6.77611),547,1400,3/11/2020,3.58E+19,8.93E+22,-6.77611 39.25639 15.7 5.0,-6.77611,39.25639,15.7,5,other,,healthy,building/structures electricity/wires,1,0,1,0,0,0,,public_property,Open soil,2020-03-11T09:30:21,15,human,0,1,,,,,40,12.74,Yes with 3 fork,3,1757,big
dar_es_salaam_trees.548,POINT (39.26025667 -6.775865),548,1401,3/10/2020,3.59E+19,8.93E+22,-6.7758650000000005 39.26025666666667 19.0 7.5,-6.775865,39.26025667,19,7.5,other,,healthy,electricity/wires building/structures,1,0,1,0,0,0,,public_property,Open soil,2020-03-10T11:37:34,19,human,0,1,,,,,390,124.2,yes with 3 fork,3,1599,big
dar_es_salaam_trees.549,POINT (39.261105 -6.772318333),549,1402,3/13/2020,3.58E+19,8.93E+22,-6.772318333333334 39.261105 11.8 4.3,-6.77231833,39.261105,11.8,4.3,other,,healthy,road building/structures,0,1,1,0,0,0,,public_property,Open soil,2020-03-13T16:21:05,64,human,0,1,,,,,400,127.39,Yes with 3 fork,3,2164,big
dar_es_salaam_trees.550,POINT (39.25770667 -6.77273),550,1403,3/11/2020,3.58E+19,8.93E+22,-6.772729999999999 39.257706666666664 26.0 4.3,-6.77273,39.25770667,26,4.3,neem,,slightly_damaged / sick,road building/structures water/sewage,0,1,1,1,0,0,,public_property,Open soil,2020-03-11T11:14:11,49,human,0,1,,,,,130,41.4,Yes with 3 fork,3,1808,big
